optimisation,n,block_size,repeat,elapsed_seconds,speedup_factor_vs_baseline,logdet_library,logdet_factor,relative_difference_percent
cache_blocked_2,2000,72,0,0.457328323042020201683,10.7581793230803981487,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,1,0.456249768147245049477,10.7660183345215454409,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,2,0.464341294020414352417,10.625243187855859972,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,3,0.461594332009553909302,10.758661295328234786,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,4,0.460203666007146239281,10.7072182011684695624,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,5,0.458499955944716930389,10.8194813603629675924,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,6,0.456370250089094042778,10.8397313828770123223,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,7,0.454908663872629404068,10.9041982575126805699,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,8,0.455447410000488162041,11.0157653835430782152,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,72,9,0.453696829965338110924,10.9297796269964102578,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,73,0,0.450197143945842981339,10.9285902297984254261,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,1,0.449022955028340220451,10.9392923323584270179,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,2,0.458113361848518252373,10.7696906093780224722,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,3,0.457061022985726594925,10.8653698832008345221,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,4,0.451173021923750638962,10.9215330471353659902,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,5,0.459704080130904912949,10.791141391780758596,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,6,0.442263504024595022202,11.1854830368889679448,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,7,0.448275384027510881424,11.0655513032206211932,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,8,0.444862507050856947899,11.2778706534919805904,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,73,9,0.454452707897871732712,10.91160044336756485,13813.5015674373143577,13813.5015674373143559,1.28595695358494161076e-17
cache_blocked_2,2000,74,0,0.466440724907442927361,10.5480071659394383232,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,1,0.464785756077617406845,10.5682958325731490845,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,2,0.473122593015432357788,10.4280354478224079884,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,3,0.467819993849843740463,10.615487023258907584,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,4,0.464162412798032164574,10.6158985153764309217,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,5,0.462578005855903029442,10.724097696543783087,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,6,0.470089580165222287178,10.5233792256435165768,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,7,0.458137731067836284637,10.8273427913599640249,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,8,0.462023986037820577621,10.8589639601460792306,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,74,9,0.457598801003769040108,10.8365807736178130227,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,75,0,0.468042291002348065376,10.5119135671973111812,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,1,0.473595462972298264503,10.3717069799753520698,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,2,0.452218940015882253647,10.9100675238354813956,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,3,0.461615517968311905861,10.7581675238980682963,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,4,0.474672029027715325356,10.3808540794141954677,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,5,0.473334172042086720467,10.4804005712691719054,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,6,0.479391238885000348091,10.3191934287495126199,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,7,0.474924196954816579819,10.4446442016077618575,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,8,0.479399274103343486786,10.4653930118930436066,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,75,9,0.478369726799428462982,10.3660538934294699231,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,76,0,0.441008598078042268753,11.1562906715461185314,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,1,0.442988581955432891846,11.0883069430638698805,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,2,0.446044148178771138191,11.0611005463817395622,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,3,0.446708390023559331894,11.1171788684608436881,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,4,0.440854593878611922264,11.1771571337486061992,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,5,0.44639955996535718441,11.1127612389583987351,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,6,0.447288356954231858253,11.0598249321485706531,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,7,0.441510702017694711685,11.2350940470035212115,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,8,0.446086211130023002625,11.2469331889870254315,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,76,9,0.447095235111191868782,11.0911635364549567839,13813.5015674373143577,13813.5015674373143399,1.28595695358494161073e-16
cache_blocked_2,2000,77,0,0.481803699862211942673,10.2116694210043235103,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,1,0.485875599086284637451,10.1095699768247548889,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,2,0.465361940208822488785,10.6019395761429464642,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,3,0.462896120036020874977,10.7284050545673874666,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,4,0.468506430042907595634,10.5174673236926388142,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,5,0.474793500965461134911,10.4481879321932318305,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,6,0.490556688979268074036,10.084320595843003332,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,7,0.469004892045632004738,10.5764659261693196868,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,8,0.469705295981839299202,10.6813822539946627899,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,77,9,0.483903559157624840736,10.2475096021617506636,13813.5015674373143577,13813.5015674373143622,3.21489238396235402682e-17
cache_blocked_2,2000,78,0,0.468653759919106960297,10.4981983066964534856,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,1,0.465543224010616540909,10.5511005544834830516,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,2,0.459352883044630289078,10.7406295970743368429,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,3,0.459827997023239731789,10.7999884871801086206,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,4,0.470337888924404978752,10.476513130134289753,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,5,0.464879089966416358948,10.6710149674176086876,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,6,0.466163920005783438683,10.6119987193363431999,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,7,0.47218155907467007637,10.5053112824825820582,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,8,0.450896398164331912994,11.1269503006302930004,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,78,9,0.456713955849409103394,10.8575757440244711205,13813.5015674373143577,13813.5015674373143639,4.50084933754729563773e-17
cache_blocked_2,2000,79,0,0.48373537091538310051,10.1708917822143796172,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,1,0.476304794894531369209,10.3127103099646770801,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,2,0.478862367104738950729,10.3030421892632304548,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,3,0.474841716000810265541,10.4585105027410953937,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,4,0.472802323987707495689,10.4219053480039214321,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,5,0.474512015935033559799,10.4543858964159319669,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,6,0.475860247155651450157,10.395764201089205514,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,7,0.473911798093467950821,10.4669566781897724894,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,8,0.471836364129558205605,10.6331393561902718403,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,79,9,0.471381239127367734909,10.5197363776459766882,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,80,0,0.444861325901001691818,11.0596714579423416325,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,1,0.443459997884929180145,11.0765196239166279213,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,2,0.445667266147211194038,11.0704544531230784088,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,3,0.44933311990462243557,11.0522390937668113509,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,4,0.443785231094807386398,11.1033462216850846715,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,5,0.450570308836176991463,11.0098948594386421007,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,6,0.452195718884468078613,10.9398004348777995176,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,7,0.454391135135665535927,10.9166175930046218667,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,8,0.46225527394562959671,10.8535307132003424613,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,80,9,0.454169041942805051804,10.9184156361156947668,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,81,0,0.475935629801824688911,10.3375746649990176707,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,1,0.478994071949273347855,10.2548103549695639458,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,2,0.482891516061499714851,10.217075693047039664,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,3,0.484232553048059344292,10.2556861216251125057,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,4,0.477806885028257966042,10.3127460556051939733,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,5,0.471007464919239282608,10.5321721979962514837,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,6,0.472653775941580533981,10.4662888014537269754,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,7,0.466291536111384630203,10.6380105058189098344,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,8,0.474789943080395460129,10.566992595835566604,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,81,9,0.473266379907727241516,10.4778335827590929341,13813.5015674373143577,13813.5015674373143497,5.78680629113223724834e-17
cache_blocked_2,2000,82,0,0.462285354966297745705,10.6428206214068392654,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,1,0.468039440922439098358,10.4948278703042738869,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,2,0.468729882035404443741,10.5257619798131916156,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,3,0.476297368062660098076,10.4265473776053898547,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,4,0.472288876073434948921,10.4332355017186717561,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,5,0.470874175196513533592,10.5351535258878996615,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,6,0.462233111029490828514,10.7022426651442650325,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,7,0.465585435042157769203,10.6541439799941173305,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,8,0.467051943996921181679,10.7420638701822888095,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,82,9,0.470899031031876802444,10.5305087549698708216,13813.5015674373143577,13813.5015674373143746,1.22165910590569453026e-16
cache_blocked_2,2000,83,0,0.477079820120707154274,10.3127818476263950487,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,1,0.471167364157736301422,10.425156202775578862,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,2,0.470422348007559776306,10.4878928308297467709,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,3,0.474337168969213962555,10.469635100968435637,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,4,0.480433804914355278015,10.2563579384147924856,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,5,0.468767703976482152939,10.5824946663134120683,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,6,0.475100687937811017036,10.4123842539030775356,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,7,0.472370969830080866814,10.5010988751313085743,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,8,0.479332991177216172218,10.4668401830343356096,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,83,9,0.482121181907132267952,10.2853941189067867867,13813.5015674373143577,13813.501567437314363,3.85787086075482483212e-17
cache_blocked_2,2000,84,0,0.456352708861231803894,10.7811787095270190662,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,1,0.452661599032580852509,10.8513586738796856679,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,2,0.452847987879067659378,10.8949124279826321526,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,3,0.454445105977356433868,10.9279140838223156607,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,4,0.454706483054906129837,10.8366633257814637403,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,5,0.452926422003656625748,10.952621631402763569,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,6,0.45307503105141222477,10.9185688529828404114,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,7,0.452501697000116109848,10.9622003471206301839,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,8,0.445832293014973402023,11.2533387368133706019,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,84,9,0.446209778077900409698,11.1131728003555458884,13813.5015674373143577,13813.5015674373143453,9.00169867509459127546e-17
cache_blocked_2,2000,85,0,0.466407122090458869934,10.5487671087824104177,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,1,0.456291849026456475258,10.7650254535001348444,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,2,0.464784671086817979813,10.6151073347446960327,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,3,0.454411055194213986397,10.9287329548167910787,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,4,0.464044217020273208618,10.6186024697316696574,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,5,0.461378784850239753723,10.7519718937257255931,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,6,0.466008887859061360359,10.6155291261275710468,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,7,0.466035185148939490318,10.6438621331607308207,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,8,0.467967586126178503036,10.7210455635167942745,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,85,9,0.459737235913053154945,10.7861751923131823361,13813.5015674373143577,13813.5015674373143595,1.28595695358494161076e-17
cache_blocked_2,2000,86,0,0.474138574907556176186,10.3767555925373962111,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,1,0.479213613085448741913,10.2501123400235822913,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,2,0.468445876147598028183,10.5321434606376147514,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,3,0.474934735102578997612,10.4564621344477259868,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,4,0.468758906004950404167,10.5118025616011099288,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,5,0.4698305551428347826,10.5585549359661747815,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,6,0.468210065038874745369,10.5656227652676530937,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,7,0.473019168013706803322,10.4867087749467433611,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,8,0.468843938084319233894,10.7010060396801556237,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,86,9,0.466181322000920772552,10.6370764656637462053,13813.5015674373143577,13813.5015674373143524,3.85787086075482483212e-17
cache_blocked_2,2000,87,0,0.472151489928364753723,10.4204269471990116358,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,1,0.467982199043035507202,10.496111559454293527,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,2,0.476299860980361700058,10.3584728346876531191,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,3,0.473071472952142357826,10.4976464612070810034,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,4,0.476385708898305892944,10.34351152202184565,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,5,0.480234401999041438103,10.329813329535287636,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,6,0.479793256847187876701,10.3105469939477689678,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,7,0.480976196005940437317,10.3132219455327938107,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,8,0.472990215988829731941,10.6071999874648863482,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,87,9,0.470918862847611308098,10.530065283438583279,13813.5015674373143577,13813.5015674373143657,5.78680629113223724834e-17
cache_blocked_2,2000,88,0,0.467126698000356554985,10.5325174730345629825,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,1,0.458108715014532208443,10.7223312021877283939,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,2,0.461342977825552225113,10.6942977530183167545,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,3,0.453498509945347905159,10.9507241259349630269,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,4,0.455876677995547652245,10.8088465735557903713,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,5,0.458835724042728543282,10.8115638498303674453,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,6,0.457669303053990006447,10.8089637847496344847,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,7,0.461984377121552824974,10.7371904886346651864,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,8,0.466224765172228217125,10.7611225054815786706,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,88,9,0.466885284986346960068,10.6210380332141269832,13813.5015674373143577,13813.5015674373143444,9.64467715188706208076e-17
cache_blocked_2,2000,89,0,0.459830815903842449188,10.6996311222398485796,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,1,0.461824543075636029243,10.6360596088761258926,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,2,0.456003978149965405464,10.8195090559232589555,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,3,0.458541075000539422035,10.8302992789211653957,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,4,0.456074251094833016396,10.8041641401316041993,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,5,0.455013258848339319229,10.9023893932826485553,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,6,0.453581354813650250435,10.9063806737262911639,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,7,0.448808075860142707825,11.052417562720302513,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,8,0.460413934895768761635,10.8969373705935517194,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,89,9,0.454405318945646286011,10.912738390681459677,13813.5015674373143577,13813.5015674373143666,6.42978476792470805364e-17
cache_blocked_2,2000,90,0,0.477986330166459083557,10.2932234633076102881,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,1,0.476665836060419678688,10.3048991502966149625,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,2,0.474999545840546488762,10.3868292387521545805,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,3,0.479446407873183488846,10.3580650358061543415,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,4,0.477532787015661597252,10.3186654464305185286,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,5,0.476444646948948502541,10.4119791435135038427,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,6,0.484958465909585356712,10.2007311344152888921,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,7,0.481594423064962029457,10.2999827704778876836,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,8,0.489044419955462217331,10.258989998423132306,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,90,9,0.483447120990604162216,10.2571846096160381734,13813.5015674373143577,13813.5015674373143604,1.92893543037741241606e-17
cache_blocked_2,2000,91,0,0.479011884890496730804,10.271185880772922161,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,1,0.473767369985580444336,10.3679435946463467388,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,2,0.470999394077807664871,10.4750435630402183307,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,3,0.474058726103976368904,10.4757845399197311309,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,4,0.475165140116587281227,10.3700811631660361201,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,5,0.470818585949018597603,10.5363974046858608347,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,6,0.470416356110945343971,10.5160691328842190728,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,7,0.470966965891420841217,10.5324037972356361337,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,8,0.468526580836623907089,10.7082543836658050651,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,91,9,0.472097445046529173851,10.5037771778224193753,13813.5015674373143577,13813.5015674373143533,3.21489238396235402682e-17
cache_blocked_2,2000,92,0,0.447448120918124914169,10.9957330890433464532,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
cache_blocked_2,2000,92,1,0.454057797091081738472,10.817991454971366494,13813.5015674373143577,13813.5015674373143488,6.42978476792470805364e-17
