method,n,threads,elapsed_median,elapsed_mean,elapsed_error
openmp_tile_parallel_blocked,5000,33,0.207275413,0.20729988979999997,0.0003954660478115626
openmp_tile_parallel_blocked,5000,34,0.203787378,0.203860601,0.0003246081548759926
openmp_tile_parallel_blocked,5000,35,0.202393607,0.2023252102,0.00022445373280857855
openmp_tile_parallel_blocked,5000,36,0.199340966,0.19932610560000003,0.0002814244582588786
openmp_tile_parallel_blocked,5000,37,0.198756709,0.1988232754,0.00024246406331103292
openmp_tile_parallel_blocked,5000,38,0.195925048,0.1962122342,0.0006467646712527701
openmp_tile_parallel_blocked,5000,39,0.197247043,0.1970539496,0.000786296980644267
openmp_tile_parallel_blocked,5000,40,0.193312494,0.1933384026,0.0007384315193565947
openmp_tile_parallel_blocked,5000,41,0.194580058,0.1945795442,0.0004717003887990596
openmp_tile_parallel_blocked,5000,42,0.19335868,0.19315110159999999,0.0005970310094009474
openmp_tile_parallel_blocked,5000,43,0.193146539,0.1933304542,0.0008367220522262544
openmp_tile_parallel_blocked,5000,44,0.189535605,0.189915283,0.0009558351405773341
openmp_tile_parallel_blocked,5000,45,0.192165068,0.1924194762,0.0013783059116611897
openmp_tile_parallel_blocked,5000,46,0.18878892,0.1895941066,0.001681031829382417
openmp_tile_parallel_blocked,5000,47,0.191586042,0.1919873262,0.0011348962100748187
openmp_tile_parallel_blocked,5000,48,0.189393346,0.189034289,0.000878119675133756
openmp_tile_parallel_blocked,5000,49,0.190497336,0.1909998894,0.0027236747296762176
openmp_tile_parallel_blocked,5000,50,0.187955594,0.187967511,0.0010059986784720387
openmp_tile_parallel_blocked,5000,51,0.189253416,0.1894605844,0.0013220534798480215
openmp_tile_parallel_blocked,5000,52,0.187842186,0.18746980060000001,0.0010827671250408781
openmp_tile_parallel_blocked,5000,53,0.190138166,0.1903928302,0.0008504167874855269
openmp_tile_parallel_blocked,5000,54,0.187524249,0.1875486794,0.002326935397778009
openmp_tile_parallel_blocked,5000,55,0.189357965,0.189478985,0.0003436304734936991
openmp_tile_parallel_blocked,5000,56,0.188559869,0.1877748024,0.0012850396705760738
openmp_tile_parallel_blocked,5000,57,0.189206215,0.1895346108,0.0011308429968701257
openmp_tile_parallel_blocked,5000,58,0.188110402,0.18872070600000002,0.0009980259923631734
openmp_tile_parallel_blocked,5000,59,0.19055924,0.1907434996,0.0015022846682657435
openmp_tile_parallel_blocked,5000,60,0.186525664,0.1872671266,0.001456734035288454
openmp_tile_parallel_blocked,5000,61,0.189949871,0.1900489688,0.0010922564834418272
openmp_tile_parallel_blocked,5000,62,0.186989563,0.1871136064,0.0013322453988724636
openmp_tile_parallel_blocked,5000,63,0.19002917,0.190496943,0.0008866570832035328
openmp_tile_parallel_blocked,5000,64,0.19010921,0.1900798078,0.0012771905384719312
openmp_tile_parallel_blocked,5000,65,0.194084307,0.1941847418,0.0009257565078262767
openmp_tile_parallel_blocked,5000,66,0.189922073,0.19002109979999998,0.00043009607360180687
openmp_tile_parallel_blocked,5000,67,0.190723361,0.1907115286,0.00046554520206989515
openmp_tile_parallel_blocked,5000,68,0.190607866,0.1906632182,0.0006996498224134721
openmp_tile_parallel_blocked,5000,69,0.191915431,0.1917223246,0.0007754431673915881
openmp_tile_parallel_blocked,5000,70,0.191289431,0.1911115502,0.0008622099357370547
openmp_tile_parallel_blocked,5000,71,0.195363346,0.19531464839999998,0.000367436370864804
openmp_tile_parallel_blocked,5000,72,0.191002629,0.1915488194,0.0010184384196910438
openmp_tile_parallel_blocked,5000,73,0.191757699,0.1931005494,0.0035490318754949476
openmp_tile_parallel_blocked,5000,74,0.195640072,0.1953778116,0.001086181048837987
openmp_tile_parallel_blocked,5000,75,0.191380472,0.1912580124,0.0007936035513556414
openmp_tile_parallel_blocked,5000,76,0.192372575,0.1926300958,0.001097671119184936
