method,n,threads,repeat,elapsed_seconds
openmp_tile_parallel_blocked,5000,24,3,0.243672387
openmp_tile_parallel_blocked,5000,24,4,0.243529724
openmp_tile_parallel_blocked,5000,25,0,0.238057403
openmp_tile_parallel_blocked,5000,25,1,0.237389343
openmp_tile_parallel_blocked,5000,25,2,0.237850737
openmp_tile_parallel_blocked,5000,25,3,0.237575277
openmp_tile_parallel_blocked,5000,25,4,0.237666839
openmp_tile_parallel_blocked,5000,26,0,0.23326113
openmp_tile_parallel_blocked,5000,26,1,0.232651914
openmp_tile_parallel_blocked,5000,26,2,0.232470526
openmp_tile_parallel_blocked,5000,26,3,0.232640818
openmp_tile_parallel_blocked,5000,26,4,0.232523956
openmp_tile_parallel_blocked,5000,27,0,0.227185997
openmp_tile_parallel_blocked,5000,27,1,0.227048898
openmp_tile_parallel_blocked,5000,27,2,0.22679288
openmp_tile_parallel_blocked,5000,27,3,0.226763077
openmp_tile_parallel_blocked,5000,27,4,0.226536935
openmp_tile_parallel_blocked,5000,28,0,0.223283659
openmp_tile_parallel_blocked,5000,28,1,0.222752933
openmp_tile_parallel_blocked,5000,28,2,0.222930114
openmp_tile_parallel_blocked,5000,28,3,0.223893215
openmp_tile_parallel_blocked,5000,28,4,0.22322809
openmp_tile_parallel_blocked,5000,29,0,0.219541264
openmp_tile_parallel_blocked,5000,29,1,0.219230759
openmp_tile_parallel_blocked,5000,29,2,0.219353763
openmp_tile_parallel_blocked,5000,29,3,0.219272564
openmp_tile_parallel_blocked,5000,29,4,0.219369339
openmp_tile_parallel_blocked,5000,30,0,0.215337008
openmp_tile_parallel_blocked,5000,30,1,0.214570096
openmp_tile_parallel_blocked,5000,30,2,0.215013717
openmp_tile_parallel_blocked,5000,30,3,0.215052831
openmp_tile_parallel_blocked,5000,30,4,0.214874403
openmp_tile_parallel_blocked,5000,31,0,0.211674996
openmp_tile_parallel_blocked,5000,31,1,0.212292574
openmp_tile_parallel_blocked,5000,31,2,0.211056878
openmp_tile_parallel_blocked,5000,31,3,0.212259464
openmp_tile_parallel_blocked,5000,31,4,0.212123673
openmp_tile_parallel_blocked,5000,32,0,0.209108405
openmp_tile_parallel_blocked,5000,32,1,0.209652033
openmp_tile_parallel_blocked,5000,32,2,0.20942192
openmp_tile_parallel_blocked,5000,32,3,0.209544763
openmp_tile_parallel_blocked,5000,32,4,0.208684463
openmp_tile_parallel_blocked,5000,33,0,0.207106252
openmp_tile_parallel_blocked,5000,33,1,0.206829417
openmp_tile_parallel_blocked,5000,33,2,0.207275413
openmp_tile_parallel_blocked,5000,33,3,0.207390158
openmp_tile_parallel_blocked,5000,33,4,0.207898209
openmp_tile_parallel_blocked,5000,34,0,0.20433391
openmp_tile_parallel_blocked,5000,34,1,0.203567658
openmp_tile_parallel_blocked,5000,34,2,0.203582816
openmp_tile_parallel_blocked,5000,34,3,0.203787378
openmp_tile_parallel_blocked,5000,34,4,0.204031243
openmp_tile_parallel_blocked,5000,35,0,0.202499106
openmp_tile_parallel_blocked,5000,35,1,0.202198775
openmp_tile_parallel_blocked,5000,35,2,0.202535519
openmp_tile_parallel_blocked,5000,35,3,0.201999044
openmp_tile_parallel_blocked,5000,35,4,0.202393607
openmp_tile_parallel_blocked,5000,36,0,0.199513609
openmp_tile_parallel_blocked,5000,36,1,0.198862046
openmp_tile_parallel_blocked,5000,36,2,0.199340966
openmp_tile_parallel_blocked,5000,36,3,0.199583102
openmp_tile_parallel_blocked,5000,36,4,0.199330805
openmp_tile_parallel_blocked,5000,37,0,0.198965257
openmp_tile_parallel_blocked,5000,37,1,0.199144625
openmp_tile_parallel_blocked,5000,37,2,0.198756709
openmp_tile_parallel_blocked,5000,37,3,0.198744452
openmp_tile_parallel_blocked,5000,37,4,0.198505334
openmp_tile_parallel_blocked,5000,38,0,0.196489555
openmp_tile_parallel_blocked,5000,38,1,0.197205549
openmp_tile_parallel_blocked,5000,38,2,0.195572904
openmp_tile_parallel_blocked,5000,38,3,0.195925048
openmp_tile_parallel_blocked,5000,38,4,0.195868115
openmp_tile_parallel_blocked,5000,39,0,0.198076798
openmp_tile_parallel_blocked,5000,39,1,0.196754778
openmp_tile_parallel_blocked,5000,39,2,0.197258818
openmp_tile_parallel_blocked,5000,39,3,0.195932311
openmp_tile_parallel_blocked,5000,39,4,0.197247043
openmp_tile_parallel_blocked,5000,40,0,0.194365036
openmp_tile_parallel_blocked,5000,40,1,0.192734863
openmp_tile_parallel_blocked,5000,40,2,0.192555285
openmp_tile_parallel_blocked,5000,40,3,0.193724335
openmp_tile_parallel_blocked,5000,40,4,0.193312494
openmp_tile_parallel_blocked,5000,41,0,0.194363696
openmp_tile_parallel_blocked,5000,41,1,0.194580058
openmp_tile_parallel_blocked,5000,41,2,0.195301716
openmp_tile_parallel_blocked,5000,41,3,0.194637124
openmp_tile_parallel_blocked,5000,41,4,0.194015127
openmp_tile_parallel_blocked,5000,42,0,0.192360532
openmp_tile_parallel_blocked,5000,42,1,0.192697426
openmp_tile_parallel_blocked,5000,42,2,0.19335868
openmp_tile_parallel_blocked,5000,42,3,0.193754683
openmp_tile_parallel_blocked,5000,42,4,0.193584187
openmp_tile_parallel_blocked,5000,43,0,0.193146539
openmp_tile_parallel_blocked,5000,43,1,0.193660096
openmp_tile_parallel_blocked,5000,43,2,0.194590373
openmp_tile_parallel_blocked,5000,43,3,0.19283087
openmp_tile_parallel_blocked,5000,43,4,0.192424393
openmp_tile_parallel_blocked,5000,44,0,0.191539501
openmp_tile_parallel_blocked,5000,44,1,0.189978948
openmp_tile_parallel_blocked,5000,44,2,0.189340207
openmp_tile_parallel_blocked,5000,44,3,0.189182154
openmp_tile_parallel_blocked,5000,44,4,0.189535605
openmp_tile_parallel_blocked,5000,45,0,0.192482082
openmp_tile_parallel_blocked,5000,45,1,0.190829249
openmp_tile_parallel_blocked,5000,45,2,0.194616942
openmp_tile_parallel_blocked,5000,45,3,0.19200404
openmp_tile_parallel_blocked,5000,45,4,0.192165068
openmp_tile_parallel_blocked,5000,46,0,0.188663239
openmp_tile_parallel_blocked,5000,46,1,0.192166212
openmp_tile_parallel_blocked,5000,46,2,0.187987928
openmp_tile_parallel_blocked,5000,46,3,0.18878892
openmp_tile_parallel_blocked,5000,46,4,0.190364234
openmp_tile_parallel_blocked,5000,47,0,0.191586042
openmp_tile_parallel_blocked,5000,47,1,0.191405198
openmp_tile_parallel_blocked,5000,47,2,0.190926276
openmp_tile_parallel_blocked,5000,47,3,0.192162116
openmp_tile_parallel_blocked,5000,47,4,0.193856999
openmp_tile_parallel_blocked,5000,48,0,0.188726764
openmp_tile_parallel_blocked,5000,48,1,0.187642514
openmp_tile_parallel_blocked,5000,48,2,0.189591009
openmp_tile_parallel_blocked,5000,48,3,0.189817812
openmp_tile_parallel_blocked,5000,48,4,0.189393346
openmp_tile_parallel_blocked,5000,49,0,0.195319241
openmp_tile_parallel_blocked,5000,49,1,0.190497336
openmp_tile_parallel_blocked,5000,49,2,0.190149754
openmp_tile_parallel_blocked,5000,49,3,0.187837126
openmp_tile_parallel_blocked,5000,49,4,0.19119599
openmp_tile_parallel_blocked,5000,50,0,0.187955594
openmp_tile_parallel_blocked,5000,50,1,0.189553861
openmp_tile_parallel_blocked,5000,50,2,0.187017098
openmp_tile_parallel_blocked,5000,50,3,0.187189937
openmp_tile_parallel_blocked,5000,50,4,0.188121065
openmp_tile_parallel_blocked,5000,51,0,0.189253416
openmp_tile_parallel_blocked,5000,51,1,0.188188101
openmp_tile_parallel_blocked,5000,51,2,0.18889181
openmp_tile_parallel_blocked,5000,51,3,0.189279053
openmp_tile_parallel_blocked,5000,51,4,0.191690542
openmp_tile_parallel_blocked,5000,52,0,0.186678863
openmp_tile_parallel_blocked,5000,52,1,0.186097967
openmp_tile_parallel_blocked,5000,52,2,0.187895623
openmp_tile_parallel_blocked,5000,52,3,0.187842186
openmp_tile_parallel_blocked,5000,52,4,0.188834364
openmp_tile_parallel_blocked,5000,53,0,0.189369598
openmp_tile_parallel_blocked,5000,53,1,0.191483318
openmp_tile_parallel_blocked,5000,53,2,0.191022376
openmp_tile_parallel_blocked,5000,53,3,0.190138166
openmp_tile_parallel_blocked,5000,53,4,0.189950693
openmp_tile_parallel_blocked,5000,54,0,0.187524249
openmp_tile_parallel_blocked,5000,54,1,0.190305512
openmp_tile_parallel_blocked,5000,54,2,0.187047644
openmp_tile_parallel_blocked,5000,54,3,0.188811783
openmp_tile_parallel_blocked,5000,54,4,0.184054209
openmp_tile_parallel_blocked,5000,55,0,0.189568744
openmp_tile_parallel_blocked,5000,55,1,0.189357965
openmp_tile_parallel_blocked,5000,55,2,0.189294635
openmp_tile_parallel_blocked,5000,55,3,0.190029733
openmp_tile_parallel_blocked,5000,55,4,0.189143848
openmp_tile_parallel_blocked,5000,56,0,0.186688649
openmp_tile_parallel_blocked,5000,56,1,0.188559869
openmp_tile_parallel_blocked,5000,56,2,0.186090894
openmp_tile_parallel_blocked,5000,56,3,0.188724882
openmp_tile_parallel_blocked,5000,56,4,0.188809718
openmp_tile_parallel_blocked,5000,57,0,0.190576517
openmp_tile_parallel_blocked,5000,57,1,0.188195914
openmp_tile_parallel_blocked,5000,57,2,0.188863773
openmp_tile_parallel_blocked,5000,57,3,0.189206215
openmp_tile_parallel_blocked,5000,57,4,0.190830635
openmp_tile_parallel_blocked,5000,58,0,0.189982429
openmp_tile_parallel_blocked,5000,58,1,0.188110402
openmp_tile_parallel_blocked,5000,58,2,0.18789491
openmp_tile_parallel_blocked,5000,58,3,0.187994671
openmp_tile_parallel_blocked,5000,58,4,0.189621118
openmp_tile_parallel_blocked,5000,59,0,0.192172663
openmp_tile_parallel_blocked,5000,59,1,0.192391431
openmp_tile_parallel_blocked,5000,59,2,0.18945685
openmp_tile_parallel_blocked,5000,59,3,0.19055924
openmp_tile_parallel_blocked,5000,59,4,0.189137314
openmp_tile_parallel_blocked,5000,60,0,0.186525664
openmp_tile_parallel_blocked,5000,60,1,0.189197784
openmp_tile_parallel_blocked,5000,60,2,0.186171306
openmp_tile_parallel_blocked,5000,60,3,0.185994489
openmp_tile_parallel_blocked,5000,60,4,0.18844639
openmp_tile_parallel_blocked,5000,61,0,0.189949871
openmp_tile_parallel_blocked,5000,61,1,0.19067104
openmp_tile_parallel_blocked,5000,61,2,0.189321687
openmp_tile_parallel_blocked,5000,61,3,0.191534144
openmp_tile_parallel_blocked,5000,61,4,0.188768102
openmp_tile_parallel_blocked,5000,62,0,0.185108011
openmp_tile_parallel_blocked,5000,62,1,0.186825923
openmp_tile_parallel_blocked,5000,62,2,0.186989563
openmp_tile_parallel_blocked,5000,62,3,0.188491422
openmp_tile_parallel_blocked,5000,62,4,0.188153113
openmp_tile_parallel_blocked,5000,63,0,0.191773082
openmp_tile_parallel_blocked,5000,63,1,0.19002917
openmp_tile_parallel_blocked,5000,63,2,0.189637828
openmp_tile_parallel_blocked,5000,63,3,0.189994144
openmp_tile_parallel_blocked,5000,63,4,0.191050491
openmp_tile_parallel_blocked,5000,64,0,0.189999146
openmp_tile_parallel_blocked,5000,64,1,0.190977382
openmp_tile_parallel_blocked,5000,64,2,0.188020538
openmp_tile_parallel_blocked,5000,64,3,0.191292763
openmp_tile_parallel_blocked,5000,64,4,0.19010921
openmp_tile_parallel_blocked,5000,65,0,0.193307993
openmp_tile_parallel_blocked,5000,65,1,0.195078108
openmp_tile_parallel_blocked,5000,65,2,0.193265477
openmp_tile_parallel_blocked,5000,65,3,0.194084307
openmp_tile_parallel_blocked,5000,65,4,0.195187824
openmp_tile_parallel_blocked,5000,66,0,0.190689654
openmp_tile_parallel_blocked,5000,66,1,0.190073647
openmp_tile_parallel_blocked,5000,66,2,0.189922073
openmp_tile_parallel_blocked,5000,66,3,0.189501604
openmp_tile_parallel_blocked,5000,66,4,0.189918521
openmp_tile_parallel_blocked,5000,67,0,0.191110136
openmp_tile_parallel_blocked,5000,67,1,0.189981637
openmp_tile_parallel_blocked,5000,67,2,0.190723361
openmp_tile_parallel_blocked,5000,67,3,0.190622121
openmp_tile_parallel_blocked,5000,67,4,0.191120388
openmp_tile_parallel_blocked,5000,68,0,0.190607866
openmp_tile_parallel_blocked,5000,68,1,0.191549152
openmp_tile_parallel_blocked,5000,68,2,0.19003024
openmp_tile_parallel_blocked,5000,68,3,0.191176753
openmp_tile_parallel_blocked,5000,68,4,0.18995208
openmp_tile_parallel_blocked,5000,69,0,0.191110222
openmp_tile_parallel_blocked,5000,69,1,0.190726367
openmp_tile_parallel_blocked,5000,69,2,0.192442253
openmp_tile_parallel_blocked,5000,69,3,0.191915431
openmp_tile_parallel_blocked,5000,69,4,0.19241735
openmp_tile_parallel_blocked,5000,70,0,0.19028937
openmp_tile_parallel_blocked,5000,70,1,0.191782003
openmp_tile_parallel_blocked,5000,70,2,0.191289431
openmp_tile_parallel_blocked,5000,70,3,0.190145543
openmp_tile_parallel_blocked,5000,70,4,0.192051404
openmp_tile_parallel_blocked,5000,71,0,0.194935847
openmp_tile_parallel_blocked,5000,71,1,0.195363346
openmp_tile_parallel_blocked,5000,71,2,0.19587004
openmp_tile_parallel_blocked,5000,71,3,0.195028311
openmp_tile_parallel_blocked,5000,71,4,0.195375698
openmp_tile_parallel_blocked,5000,72,0,0.190628195
openmp_tile_parallel_blocked,5000,72,1,0.192164849
openmp_tile_parallel_blocked,5000,72,2,0.191002629
openmp_tile_parallel_blocked,5000,72,3,0.190910825
openmp_tile_parallel_blocked,5000,72,4,0.193037599
openmp_tile_parallel_blocked,5000,73,0,0.199416408
openmp_tile_parallel_blocked,5000,73,1,0.191088397
openmp_tile_parallel_blocked,5000,73,2,0.191978661
openmp_tile_parallel_blocked,5000,73,3,0.191757699
openmp_tile_parallel_blocked,5000,73,4,0.191261582
openmp_tile_parallel_blocked,5000,74,0,0.19653517
openmp_tile_parallel_blocked,5000,74,1,0.195640072
openmp_tile_parallel_blocked,5000,74,2,0.194205446
openmp_tile_parallel_blocked,5000,74,3,0.194277996
openmp_tile_parallel_blocked,5000,74,4,0.196230374
openmp_tile_parallel_blocked,5000,75,0,0.191067004
openmp_tile_parallel_blocked,5000,75,1,0.191380472
openmp_tile_parallel_blocked,5000,75,2,0.192186755
openmp_tile_parallel_blocked,5000,75,3,0.191613796
openmp_tile_parallel_blocked,5000,75,4,0.190042035
openmp_tile_parallel_blocked,5000,76,0,0.191135612
openmp_tile_parallel_blocked,5000,76,1,0.193262135
openmp_tile_parallel_blocked,5000,76,2,0.192326049
openmp_tile_parallel_blocked,5000,76,3,0.192372575
openmp_tile_parallel_blocked,5000,76,4,0.194054108
openmp_block_row_parallel,5000,1,0,4.231151811
openmp_block_row_parallel,5000,1,1,4.241934818
openmp_block_row_parallel,5000,1,2,4.242686816
openmp_block_row_parallel,5000,1,3,4.231558004
openmp_block_row_parallel,5000,1,4,4.247672531
openmp_block_row_parallel,5000,2,0,3.240324807
openmp_block_row_parallel,5000,2,1,3.236662166
openmp_block_row_parallel,5000,2,2,3.235924509
openmp_block_row_parallel,5000,2,3,3.246235748
openmp_block_row_parallel,5000,2,4,3.252069719
openmp_block_row_parallel,5000,3,0,2.45275738
openmp_block_row_parallel,5000,3,1,2.473033904
openmp_block_row_parallel,5000,3,2,2.453612162
openmp_block_row_parallel,5000,3,3,2.456847802
openmp_block_row_parallel,5000,3,4,2.448826679
openmp_block_row_parallel,5000,4,0,1.960596515
openmp_block_row_parallel,5000,4,1,1.977826681
openmp_block_row_parallel,5000,4,2,1.966080406
openmp_block_row_parallel,5000,4,3,1.96951966
openmp_block_row_parallel,5000,4,4,1.965735457
openmp_block_row_parallel,5000,5,0,1.659366594
openmp_block_row_parallel,5000,5,1,1.646995497
openmp_block_row_parallel,5000,5,2,1.647522544
openmp_block_row_parallel,5000,5,3,1.652036009
openmp_block_row_parallel,5000,5,4,1.66048991
openmp_block_row_parallel,5000,6,0,1.422604005
openmp_block_row_parallel,5000,6,1,1.438729365
openmp_block_row_parallel,5000,6,2,1.429686764
openmp_block_row_parallel,5000,6,3,1.439914758
openmp_block_row_parallel,5000,6,4,1.428473417
openmp_block_row_parallel,5000,7,0,1.285679452
openmp_block_row_parallel,5000,7,1,1.270245102
openmp_block_row_parallel,5000,7,2,1.275421255
openmp_block_row_parallel,5000,7,3,1.269253545
openmp_block_row_parallel,5000,7,4,1.267371753
openmp_block_row_parallel,5000,8,0,1.155972546
openmp_block_row_parallel,5000,8,1,1.142469169
openmp_block_row_parallel,5000,8,2,1.149579173
openmp_block_row_parallel,5000,8,3,1.137360734
openmp_block_row_parallel,5000,8,4,1.143770308
openmp_block_row_parallel,5000,9,0,1.057168853
openmp_block_row_parallel,5000,9,1,1.065016593
openmp_block_row_parallel,5000,9,2,1.048571427
openmp_block_row_parallel,5000,9,3,1.050188448
openmp_block_row_parallel,5000,9,4,1.049312091
openmp_block_row_parallel,5000,10,0,0.957662514
openmp_block_row_parallel,5000,10,1,0.967254993
openmp_block_row_parallel,5000,10,2,0.963129868
openmp_block_row_parallel,5000,10,3,0.964643101
openmp_block_row_parallel,5000,10,4,0.968443212
openmp_block_row_parallel,5000,11,0,0.899793882
openmp_block_row_parallel,5000,11,1,0.902481663
openmp_block_row_parallel,5000,11,2,0.898156532
openmp_block_row_parallel,5000,11,3,0.898281217
openmp_block_row_parallel,5000,11,4,0.898443437
openmp_block_row_parallel,5000,12,0,0.84562151
openmp_block_row_parallel,5000,12,1,0.846639696
openmp_block_row_parallel,5000,12,2,0.842910115
openmp_block_row_parallel,5000,12,3,0.851609499
openmp_block_row_parallel,5000,12,4,0.844894696
openmp_block_row_parallel,5000,13,0,0.798581767
openmp_block_row_parallel,5000,13,1,0.796997602
openmp_block_row_parallel,5000,13,2,0.79630379
openmp_block_row_parallel,5000,13,3,0.794080598
openmp_block_row_parallel,5000,13,4,0.794961338
openmp_block_row_parallel,5000,14,0,0.749073122
openmp_block_row_parallel,5000,14,1,0.74821898
openmp_block_row_parallel,5000,14,2,0.749847044
openmp_block_row_parallel,5000,14,3,0.754348544
openmp_block_row_parallel,5000,14,4,0.751230865
openmp_block_row_parallel,5000,15,0,0.713726384
openmp_block_row_parallel,5000,15,1,0.719539021
openmp_block_row_parallel,5000,15,2,0.719427946
openmp_block_row_parallel,5000,15,3,0.716528186
openmp_block_row_parallel,5000,15,4,0.715209502
openmp_block_row_parallel,5000,16,0,0.687256702
openmp_block_row_parallel,5000,16,1,0.681245087
openmp_block_row_parallel,5000,16,2,0.682561361
openmp_block_row_parallel,5000,16,3,0.682949076
openmp_block_row_parallel,5000,16,4,0.682185878
openmp_block_row_parallel,5000,17,0,0.658706521
openmp_block_row_parallel,5000,17,1,0.657224574
openmp_block_row_parallel,5000,17,2,0.660703221
openmp_block_row_parallel,5000,17,3,0.654389502
openmp_block_row_parallel,5000,17,4,0.656238521
openmp_block_row_parallel,5000,18,0,0.633806035
openmp_block_row_parallel,5000,18,1,0.634014882
openmp_block_row_parallel,5000,18,2,0.633650374
openmp_block_row_parallel,5000,18,3,0.635400567
openmp_block_row_parallel,5000,18,4,0.631653098
openmp_block_row_parallel,5000,19,0,0.611089885
openmp_block_row_parallel,5000,19,1,0.606226627
openmp_block_row_parallel,5000,19,2,0.610641348
openmp_block_row_parallel,5000,19,3,0.609978002
openmp_block_row_parallel,5000,19,4,0.610013201
openmp_block_row_parallel,5000,20,0,0.589548205
openmp_block_row_parallel,5000,20,1,0.586565951
openmp_block_row_parallel,5000,20,2,0.586755763
openmp_block_row_parallel,5000,20,3,0.585859201
openmp_block_row_parallel,5000,20,4,0.590136161
openmp_block_row_parallel,5000,21,0,0.576383629
openmp_block_row_parallel,5000,21,1,0.575013903
openmp_block_row_parallel,5000,21,2,0.576949232
openmp_block_row_parallel,5000,21,3,0.578007519
openmp_block_row_parallel,5000,21,4,0.578911036
openmp_block_row_parallel,5000,22,0,0.55274262
openmp_block_row_parallel,5000,22,1,0.556951483
openmp_block_row_parallel,5000,22,2,0.553773105
openmp_block_row_parallel,5000,22,3,0.552978382
openmp_block_row_parallel,5000,22,4,0.555195985
openmp_block_row_parallel,5000,23,0,0.537624329
openmp_block_row_parallel,5000,23,1,0.542102235
openmp_block_row_parallel,5000,23,2,0.540487837
openmp_block_row_parallel,5000,23,3,0.540003921
openmp_block_row_parallel,5000,23,4,0.544673379
openmp_block_row_parallel,5000,24,0,0.532709216
openmp_block_row_parallel,5000,24,1,0.532753721
openmp_block_row_parallel,5000,24,2,0.538280834
openmp_block_row_parallel,5000,24,3,0.535817034
openmp_block_row_parallel,5000,24,4,0.540084743
openmp_block_row_parallel,5000,25,0,0.510511135
openmp_block_row_parallel,5000,25,1,0.517891117
openmp_block_row_parallel,5000,25,2,0.513794367
openmp_block_row_parallel,5000,25,3,0.51544709
openmp_block_row_parallel,5000,25,4,0.512856924
openmp_block_row_parallel,5000,26,0,0.499354667
openmp_block_row_parallel,5000,26,1,0.500226896
openmp_block_row_parallel,5000,26,2,0.500691917
openmp_block_row_parallel,5000,26,3,0.505713439
openmp_block_row_parallel,5000,26,4,0.501052703
openmp_block_row_parallel,5000,27,0,0.491471957
openmp_block_row_parallel,5000,27,1,0.496062648
openmp_block_row_parallel,5000,27,2,0.492412196
openmp_block_row_parallel,5000,27,3,0.487571775
openmp_block_row_parallel,5000,27,4,0.489114721
openmp_block_row_parallel,5000,28,0,0.480421804
openmp_block_row_parallel,5000,28,1,0.477774675
openmp_block_row_parallel,5000,28,2,0.483254033
openmp_block_row_parallel,5000,28,3,0.483326254
openmp_block_row_parallel,5000,28,4,0.483507388
openmp_block_row_parallel,5000,29,0,0.472096562
openmp_block_row_parallel,5000,29,1,0.475075317
openmp_block_row_parallel,5000,29,2,0.476956261
openmp_block_row_parallel,5000,29,3,0.473991086
openmp_block_row_parallel,5000,29,4,0.47612072
openmp_block_row_parallel,5000,30,0,0.463119517
openmp_block_row_parallel,5000,30,1,0.46586264
openmp_block_row_parallel,5000,30,2,0.460577842
openmp_block_row_parallel,5000,30,3,0.461665734
openmp_block_row_parallel,5000,30,4,0.465520573
openmp_block_row_parallel,5000,31,0,0.454333282
openmp_block_row_parallel,5000,31,1,0.449818468
openmp_block_row_parallel,5000,31,2,0.45405211
openmp_block_row_parallel,5000,31,3,0.454226067
openmp_block_row_parallel,5000,31,4,0.454087489
openmp_block_row_parallel,5000,32,0,0.441082267
openmp_block_row_parallel,5000,32,1,0.444374025
openmp_block_row_parallel,5000,32,2,0.447513182
openmp_block_row_parallel,5000,32,3,0.44258449
openmp_block_row_parallel,5000,32,4,0.443848728
openmp_block_row_parallel,5000,33,0,0.442038121
openmp_block_row_parallel,5000,33,1,0.435132996
openmp_block_row_parallel,5000,33,2,0.437670685
openmp_block_row_parallel,5000,33,3,0.441825625
openmp_block_row_parallel,5000,33,4,0.443199579
openmp_block_row_parallel,5000,34,0,0.43643707
openmp_block_row_parallel,5000,34,1,0.4355516
openmp_block_row_parallel,5000,34,2,0.434661009
openmp_block_row_parallel,5000,34,3,0.436669954
openmp_block_row_parallel,5000,34,4,0.434716129
openmp_block_row_parallel,5000,35,0,0.427999488
openmp_block_row_parallel,5000,35,1,0.429388689
openmp_block_row_parallel,5000,35,2,0.43294726
openmp_block_row_parallel,5000,35,3,0.429427486
openmp_block_row_parallel,5000,35,4,0.428642288
openmp_block_row_parallel,5000,36,0,0.426056768
openmp_block_row_parallel,5000,36,1,0.42947304
openmp_block_row_parallel,5000,36,2,0.429099239
openmp_block_row_parallel,5000,36,3,0.432580881
openmp_block_row_parallel,5000,36,4,0.42824138
openmp_block_row_parallel,5000,37,0,0.420701263
openmp_block_row_parallel,5000,37,1,0.425190726
openmp_block_row_parallel,5000,37,2,0.424315081
openmp_block_row_parallel,5000,37,3,0.424126263
openmp_block_row_parallel,5000,37,4,0.424369862
openmp_block_row_parallel,5000,38,0,0.415951746
openmp_block_row_parallel,5000,38,1,0.412017221
openmp_block_row_parallel,5000,38,2,0.422075301
openmp_block_row_parallel,5000,38,3,0.416868495
openmp_block_row_parallel,5000,38,4,0.416263955
openmp_block_row_parallel,5000,39,0,0.408251622
openmp_block_row_parallel,5000,39,1,0.407748934
openmp_block_row_parallel,5000,39,2,0.411434107
openmp_block_row_parallel,5000,39,3,0.409251226
openmp_block_row_parallel,5000,39,4,0.406377838
openmp_block_row_parallel,5000,40,0,0.40581537
openmp_block_row_parallel,5000,40,1,0.405735811
openmp_block_row_parallel,5000,40,2,0.404622745
openmp_block_row_parallel,5000,40,3,0.410500892
openmp_block_row_parallel,5000,40,4,0.407170777
openmp_block_row_parallel,5000,41,0,0.404886185
openmp_block_row_parallel,5000,41,1,0.404199114
openmp_block_row_parallel,5000,41,2,0.405477109
openmp_block_row_parallel,5000,41,3,0.405983649
openmp_block_row_parallel,5000,41,4,0.403686126
openmp_block_row_parallel,5000,42,0,0.400337109
openmp_block_row_parallel,5000,42,1,0.39930123
openmp_block_row_parallel,5000,42,2,0.397371598
openmp_block_row_parallel,5000,42,3,0.400867231
openmp_block_row_parallel,5000,42,4,0.398530181
openmp_block_row_parallel,5000,43,0,0.39276109
openmp_block_row_parallel,5000,43,1,0.39446683
openmp_block_row_parallel,5000,43,2,0.395971049
openmp_block_row_parallel,5000,43,3,0.398805992
openmp_block_row_parallel,5000,43,4,0.397029629
openmp_block_row_parallel,5000,44,0,0.395023684
openmp_block_row_parallel,5000,44,1,0.395655048
openmp_block_row_parallel,5000,44,2,0.394190217
openmp_block_row_parallel,5000,44,3,0.392667912
openmp_block_row_parallel,5000,44,4,0.393025899
openmp_block_row_parallel,5000,45,0,0.392301082
openmp_block_row_parallel,5000,45,1,0.390745639
openmp_block_row_parallel,5000,45,2,0.388786618
openmp_block_row_parallel,5000,45,3,0.390962625
openmp_block_row_parallel,5000,45,4,0.38876841
openmp_block_row_parallel,5000,46,0,0.383786149
openmp_block_row_parallel,5000,46,1,0.385682941
openmp_block_row_parallel,5000,46,2,0.387312063
openmp_block_row_parallel,5000,46,3,0.383533771
openmp_block_row_parallel,5000,46,4,0.38416814
openmp_block_row_parallel,5000,47,0,0.382598112
openmp_block_row_parallel,5000,47,1,0.379366864
openmp_block_row_parallel,5000,47,2,0.383225791
openmp_block_row_parallel,5000,47,3,0.386003029
openmp_block_row_parallel,5000,47,4,0.381395716
openmp_block_row_parallel,5000,48,0,0.379088569
openmp_block_row_parallel,5000,48,1,0.381370557
openmp_block_row_parallel,5000,48,2,0.380766384
openmp_block_row_parallel,5000,48,3,0.378168358
openmp_block_row_parallel,5000,48,4,0.379766688
openmp_block_row_parallel,5000,49,0,0.374554458
openmp_block_row_parallel,5000,49,1,0.373616742
openmp_block_row_parallel,5000,49,2,0.371296714
openmp_block_row_parallel,5000,49,3,0.37332995
openmp_block_row_parallel,5000,49,4,0.372106034
openmp_block_row_parallel,5000,50,0,0.374781217
openmp_block_row_parallel,5000,50,1,0.372080496
openmp_block_row_parallel,5000,50,2,0.372146772
openmp_block_row_parallel,5000,50,3,0.368681489
openmp_block_row_parallel,5000,50,4,0.371329481
openmp_block_row_parallel,5000,51,0,0.365840348
openmp_block_row_parallel,5000,51,1,0.364813709
openmp_block_row_parallel,5000,51,2,0.3661591
openmp_block_row_parallel,5000,51,3,0.371176248
openmp_block_row_parallel,5000,51,4,0.365977054
openmp_block_row_parallel,5000,52,0,0.364209757
openmp_block_row_parallel,5000,52,1,0.363233739
openmp_block_row_parallel,5000,52,2,0.362871274
openmp_block_row_parallel,5000,52,3,0.362374521
openmp_block_row_parallel,5000,52,4,0.364709801
openmp_block_row_parallel,5000,53,0,0.362611888
openmp_block_row_parallel,5000,53,1,0.361658969
openmp_block_row_parallel,5000,53,2,0.361452265
openmp_block_row_parallel,5000,53,3,0.363244267
openmp_block_row_parallel,5000,53,4,0.362192104
